,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_samples,param_n_estimators,param_oob_score,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
36,8.492224264144898,0.4280269587845649,0.09773721694946289,0.002970651082063547,squared_error,9,0.9,200,True,"{'criterion': 'squared_error', 'max_depth': 9, 'max_samples': 0.9, 'n_estimators': 200, 'oob_score': True}",-73421.328366806,-79183.28851651789,-77049.98147256955,-79660.69537547298,-82349.34168789358,-78332.927083852,2979.510727376391,28,0.9560831285850048,0.9631606807607412,0.9765017401006392,0.9463343303767513,0.9643324823460147,0.9612824724338301,0.009949235776828371,13
37,11.211805295944213,0.21061231077823636,0.15152487754821778,0.012704567541742786,squared_error,9,0.9,300,True,"{'criterion': 'squared_error', 'max_depth': 9, 'max_samples': 0.9, 'n_estimators': 300, 'oob_score': True}",-73656.98698180258,-78723.83137014108,-76147.93659053612,-79471.59413867543,-82109.84134903505,-78022.03808603805,2893.7791774200255,24,0.9568552177023169,0.9635483483863393,0.9779923617745059,0.9479743451519522,0.9641557005981124,0.9621051947226453,0.009858321480653959,11
38,13.56052737236023,0.21741745584431355,0.2195899486541748,0.05466646126192743,squared_error,9,0.9,350,True,"{'criterion': 'squared_error', 'max_depth': 9, 'max_samples': 0.9, 'n_estimators': 350, 'oob_score': True}",-73470.52989838566,-78614.97343112342,-76761.39020532492,-79645.11957445547,-82670.30532059445,-78232.46368597678,3055.3696771818213,26,0.9563726765589761,0.9639727355524245,0.9776253401129968,0.9481554675798048,0.9629392110705147,0.9618130861749433,0.009716874186644086,12
39,16.04356837272644,0.390542526993575,0.21481127738952638,0.023713405149369565,squared_error,9,0.9,400,True,"{'criterion': 'squared_error', 'max_depth': 9, 'max_samples': 0.9, 'n_estimators': 400, 'oob_score': True}",-73161.33669132962,-78367.96722971924,-76753.6189475549,-79288.51066029469,-82243.4499218524,-77962.97669015017,2992.0495169136293,22,0.9570198827356133,0.9642786281827145,0.977402672907148,0.9498345676814249,0.9639268088050756,0.9624925120623953,0.00914038885450523,10
40,19.1640691280365,0.9008088673530393,0.27420825958251954,0.049244567178503305,squared_error,9,0.9,450,True,"{'criterion': 'squared_error', 'max_depth': 9, 'max_samples': 0.9, 'n_estimators': 450, 'oob_score': True}",-73217.84121923191,-78621.44418366934,-76664.11039745144,-79267.91891966708,-82387.93276377267,-78031.84949675848,3029.730578190466,25,0.9575464299653416,0.9642834463665914,0.9776220868236717,0.9495491724339096,0.9635940315427008,0.962519033426443,0.00922296129494058,9
41,23.33142409324646,3.3640774516226912,0.330870532989502,0.0928321224726947,squared_error,9,0.9,500,True,"{'criterion': 'squared_error', 'max_depth': 9, 'max_samples': 0.9, 'n_estimators': 500, 'oob_score': True}",-73086.63202771773,-78546.1910161093,-76591.67959863447,-79448.07706164995,-82247.38909446012,-77983.99375971431,3051.518838467334,23,0.9574672199260449,0.9639625234893968,0.977719687672417,0.9494182389231085,0.9642247293649421,0.9625584798751818,0.00930802672806562,8
42,5.362616300582886,0.5320078762943946,0.08116097450256347,0.022104462574989586,squared_error,10,0.9,100,True,"{'criterion': 'squared_error', 'max_depth': 10, 'max_samples': 0.9, 'n_estimators': 100, 'oob_score': True}",-70740.4960121626,-75449.74962310785,-73410.25874394613,-75655.65468455893,-78307.15911849677,-74712.66363645445,2522.986316984322,14,0.9589355298112365,0.9654538271998613,0.9787533716558048,0.9505343123176501,0.965343951626579,0.9638041985222264,0.009255957072868455,2
43,11.947736024856567,2.0466626065303872,0.21187233924865723,0.05302014299517752,squared_error,10,0.9,200,True,"{'criterion': 'squared_error', 'max_depth': 10, 'max_samples': 0.9, 'n_estimators': 200, 'oob_score': True}",-70044.95263685775,-74687.48388208558,-73450.79574649526,-75937.82094904191,-78791.01600496813,-74582.41384388974,2878.527887915212,9,0.9574760879896633,0.9648924545868748,0.9784286788880144,0.9503901962254552,0.9652468041273868,0.9632868443634788,0.009335769942172492,7
44,18.78912467956543,2.982789467738031,0.25030517578125,0.0382187104903435,squared_error,10,0.9,300,True,"{'criterion': 'squared_error', 'max_depth': 10, 'max_samples': 0.9, 'n_estimators': 300, 'oob_score': True}",-70553.66205197397,-74820.37889964058,-73435.95671376602,-75537.10195906655,-78951.28328829448,-74659.67658254833,2741.1834774572344,12,0.9569700700909788,0.9653377023026536,0.9786167602392405,0.9512861614347093,0.9650870079093036,0.9634595403953771,0.009232787620277341,5
45,21.68031177520752,3.3381239731668266,0.25327277183532715,0.023681371470766335,squared_error,10,0.9,350,True,"{'criterion': 'squared_error', 'max_depth': 10, 'max_samples': 0.9, 'n_estimators': 350, 'oob_score': True}",-69922.64580871296,-74617.13968349228,-73549.34729009183,-75245.22455603727,-78435.12025470128,-74353.89551860713,2749.670239620136,8,0.9583325044194155,0.9658601249917421,0.9787425023447666,0.952330616330137,0.966107974042552,0.9642747444257227,0.00886749788641085,1
