,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_learning_rate,param_max_depth,param_n_estimators,param_n_jobs,param_objective,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
10,19.382348155975343,0.28293085749986396,0.10456905364990235,0.009787129255223435,gbtree,0.01,9,500,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 500, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-64009.09057009873,-68256.32416284225,-66902.37378947574,-69759.98399336885,-71035.4089992027,-67992.63630299766,2429.3548024670717,107,0.9592586696420017,0.9650156808665348,0.9799560677583445,0.9350922311203688,0.9699253759599811,0.9618496050694461,0.01500503988381066,35
11,26.196580696105958,0.309762302714529,0.13350725173950195,0.002130471560501678,gbtree,0.01,9,700,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 700, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-62176.64653538946,-67154.9023607654,-65514.1384664748,-68218.00983976353,-69864.23988799004,-66585.58741807666,2620.1239302057124,70,0.959938749712899,0.9657088922773599,0.9797305654207029,0.9362434528734992,0.9700372499820501,0.9623317820533023,0.014559012983771349,19
12,11.113363313674927,0.18820861817373546,0.06801495552062989,0.007280864896916369,gbtree,0.01,10,250,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 250, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-89348.34695176462,-85661.68847717019,-94822.71034925326,-88998.3213577318,-94399.78856905336,-90646.17114099463,3486.486699090194,142,0.9447923834819961,0.9500166582938238,0.9692505076584413,0.9181816226511745,0.9522965583052432,0.9469075460781358,0.01653824992719854,140
13,13.702086639404296,0.1567129341140498,0.08083653450012207,0.0017676382075086689,gbtree,0.01,10,300,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 300, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-76531.21756452114,-76270.08192186528,-81040.88004385112,-78892.10126594586,-82645.2549684972,-79075.90715293612,2489.307020970904,136,0.9538476386093906,0.9581541848567763,0.9771593719555101,0.9282313860831468,0.9617606476042091,0.9558306458218067,0.01588162314752085,134
14,16.44055461883545,0.2855991322314026,0.09731955528259277,0.004260077652608777,gbtree,0.01,10,350,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 350, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-69851.3947012982,-71374.06793034381,-73660.32916293948,-73418.14380444928,-76509.82820278469,-72962.75276036309,2257.4413168690417,130,0.9574421386082184,0.9618233385262333,0.979809933966016,0.9328571191311048,0.9659273071966975,0.959571967485654,0.01531831319250981,115
15,18.974514198303222,0.33477594366243024,0.11507134437561035,0.01965237415414651,gbtree,0.01,10,400,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 400, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-66255.2268297186,-69021.28414018746,-69504.9356671982,-70573.91020486543,-73118.0090886551,-69694.67318612497,2227.623433551983,124,0.9591559741074276,0.9634613750465247,0.9809576746562906,0.9347935780337702,0.96766095734196,0.9612059118371945,0.015091060154001742,56
16,26.211067581176756,0.9524076510281713,0.16030488014221192,0.031818645576825885,gbtree,0.01,10,500,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 500, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-62970.02596635961,-67279.68449799705,-65762.5572568256,-68127.58251011201,-70211.11038133946,-66870.19212252674,2422.750521446921,80,0.9606894119848878,0.9642302976051097,0.9813401787693165,0.9362506453985739,0.9690628519246115,0.9623146771364999,0.014786158489476727,21
17,34.58403205871582,1.1491784071912485,0.19570937156677246,0.036919045068118383,gbtree,0.01,10,700,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 700, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-61043.70332177006,-66417.68335067284,-64580.33632642346,-66895.11982731799,-69143.39276164825,-65616.04711756653,2709.2375152330524,31,0.9616047280239622,0.9641817450081931,0.9805529263148653,0.9382289906117519,0.9693189850931773,0.9627774750103899,0.013890524966552307,9
18,13.889739274978638,0.22352787217027306,0.08146371841430664,0.0025536902626606007,gbtree,0.01,11,250,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 250, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-89180.66901576104,-84647.00632972931,-95455.3519660081,-88649.12486387679,-94466.76350293637,-90479.78313566232,3992.808287582837,140,0.9448276902295532,0.9511695534424436,0.9679361061042363,0.9174995662086589,0.9526812802654241,0.9468228392500633,0.01650951394881762,142
19,17.488577938079835,0.6002432236251222,0.13637237548828124,0.04981310200571869,gbtree,0.01,11,300,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 300, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-76139.25524477223,-75204.98875768123,-81353.34827852754,-78278.38579748756,-82897.75656065262,-78774.74692782425,2952.4145215295457,135,0.9544199320352414,0.9593699911987428,0.9760384491287779,0.9269223830061023,0.9622420604973693,0.9557985631732467,0.016122413865549065,135
20,20.77329602241516,0.3491241980112785,0.1302095890045166,0.020773020703446617,gbtree,0.01,11,350,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 350, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-69000.56125864816,-70261.3804473592,-74163.67008595208,-72883.49867766023,-76671.9394883712,-72596.20999159818,2739.7501958687067,128,0.958348122081517,0.9629303713012318,0.978691709373207,0.9315006816847622,0.966255048731806,0.9595451866345048,0.01556276504350331,116
21,24.078797578811646,0.4280543391365494,0.14460201263427735,0.0064744597127245505,gbtree,0.01,11,400,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 400, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-65093.777222287004,-67920.25969877878,-70024.52540399424,-70124.63774210485,-73073.03970179294,-69247.24795379155,2646.6156698966433,120,0.9602112254948428,0.964577748148533,0.9797230662856281,0.9337504461521438,0.9683621403122942,0.9613249252786884,0.01523277434265874,55
22,29.993647956848143,0.19346566217964672,0.1742025375366211,0.022721385399519532,gbtree,0.01,11,500,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 500, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-61773.646222014926,-66291.91576890169,-66221.95557764856,-67870.78045756846,-70390.64155355476,-66509.78791593768,2809.7928581058372,66,0.9616750308891154,0.9653330521989836,0.980030215286826,0.9354538256499517,0.9696547126317541,0.9624293673313261,0.014823466003234989,17
23,38.964251804351804,0.39822170284839903,0.21134719848632813,0.012509484735081589,gbtree,0.01,11,700,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 700, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-60034.445429104475,-65480.11772956207,-64639.25387464997,-66739.2296204107,-69269.65165098009,-65232.53966094146,3033.2113154679287,22,0.9623023093136776,0.9654281408755331,0.9792862175013707,0.9361721206766361,0.9697457027279764,0.9625868982190389,0.014394511938813383,13
24,15.859198474884034,0.410229628082977,0.09117927551269531,0.0012509923183517877,gbtree,0.01,12,250,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 250, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-88808.63303599191,-84599.20574294103,-95559.34345587663,-88416.05197962042,-94834.03272061683,-90443.45338700936,4156.627061775387,139,0.945510256731748,0.9518199757341161,0.9682352264281308,0.9169076443419506,0.952232986418544,0.9469412179308978,0.016788705023233437,139
25,18.65064854621887,0.3992864865919092,0.11412224769592286,0.004684663878383567,gbtree,0.01,12,300,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 300, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-75666.03337560246,-74691.21744953719,-81312.21574556627,-77955.68132584008,-83019.83783593265,-78528.99714649573,3198.9923868044157,133,0.9541702260340044,0.9606071068642856,0.9761620248322594,0.9262200270943273,0.961788923855319,0.9557896617360392,0.016439087362144424,136
26,22.46118321418762,0.4105848749148692,0.13160853385925292,0.007287327357090041,gbtree,0.01,12,350,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 350, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-68869.40682573461,-69865.5274628578,-74123.99510199518,-72494.532346278,-76861.35536422682,-72442.96342021848,2890.1279241038687,127,0.9578014861611932,0.9642921307393763,0.9787264544667094,0.9303326282825515,0.9659282329747783,0.9594161865249216,0.01604698505161116,117
27,24.86361427307129,0.7075881116724368,0.16091670989990234,0.015758370101959896,gbtree,0.01,12,400,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 400, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-65443.71434818097,-67490.45032961263,-70021.33016684816,-69779.90124017968,-73596.6012878228,-69266.39947452885,2733.1728484644527,121,0.9594457264952057,0.965736878874605,0.979663672233455,0.9322660571674364,0.9677382234372093,0.9609701116415822,0.015774822395597164,63
28,31.562208938598634,0.536227173384292,0.20177130699157714,0.025569952613050534,gbtree,0.01,12,500,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 500, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-62363.039878731346,-65970.82759266101,-66508.74140236077,-67447.56891480631,-70916.9392477248,-66641.42340725684,2745.970690286756,72,0.9607621536103019,0.9659960479935683,0.9796169573598053,0.9333894342628964,0.9689820863331606,0.9617493359119464,0.015458704271731316,40
29,41.212408494949344,1.3376472907169477,0.24300799369812012,0.005469470430758495,gbtree,0.01,12,700,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 700, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-60439.557500583025,-65387.14270574051,-65016.48624912492,-66343.4384504317,-69556.92609481954,-65348.71020013994,2929.511745900476,25,0.9615769324980082,0.9658136456044013,0.9787178418429906,0.9356045962834023,0.9691900365845874,0.962180610562678,0.014439251901449656,24
30,16.219138193130494,0.33200475068727703,0.10292668342590332,0.005318017837595265,gbtree,0.01,13,250,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 13, 'n_estimators': 250, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-88895.0650118548,-84768.95138942906,-95677.64872190027,-88541.7873147752,-95073.75325723397,-90591.44113903865,4169.911009827082,141,0.9462900560309506,0.9515665885784126,0.9679752193441085,0.9168022135731687,0.9518852556045161,0.9469038666262313,0.01671552211264339,141
31,20.06441135406494,0.5629286224472686,0.13190903663635253,0.009876526975935244,gbtree,0.01,13,300,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 13, 'n_estimators': 300, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-75617.54073868936,-74903.94079855709,-81656.29734170815,-78261.13902798304,-83404.50423197339,-78768.68442778221,3315.197906593396,134,0.9560866083039862,0.9597486261749519,0.9759059944499094,0.926234032711336,0.9612599253573688,0.9558470373995105,0.01627188341801185,133
32,23.645990705490114,0.896432964094722,0.1772325038909912,0.05411553692586484,gbtree,0.01,13,350,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 13, 'n_estimators': 350, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-68560.55910632385,-70175.07058474643,-74327.4945526408,-73070.65055956363,-77406.02707636512,-72707.96037592797,3112.643051362893,129,0.9599688292270552,0.9632198620579823,0.978526773259131,0.9302416044990585,0.9650717389197254,0.9594057615925905,0.01589420556505346,118
33,28.232850074768066,1.3437423295248483,0.17535829544067383,0.007989674873594463,gbtree,0.01,13,400,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 13, 'n_estimators': 400, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-65046.52058797808,-67634.21189036248,-70189.64974282436,-70328.82201404014,-74272.08712371656,-69494.25827178432,3074.0805949496503,123,0.9613920625352074,0.9648873103389513,0.9795068304591595,0.9318932690217712,0.9668723707579011,0.960910368622598,0.015744294369612562,65
34,33.02694425582886,0.24931651953649184,0.2188115119934082,0.007058769397289003,gbtree,0.01,13,500,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 13, 'n_estimators': 500, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-61868.35762836209,-66253.09981720598,-66491.8483757584,-68089.19224243544,-71701.76830614111,-66880.8532739806,3174.0137561351403,81,0.9622254547110678,0.9649730858673469,0.9795241492745828,0.9331152336747793,0.9679544652906616,0.9615584777636876,0.015393482714017154,50
35,44.549782800674436,0.6122932553928998,0.29036602973937986,0.024539420585150542,gbtree,0.01,13,700,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.01, 'max_depth': 13, 'n_estimators': 700, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-60181.1036978195,-65648.34398335408,-64799.8317055266,-67048.17092213752,-70704.48144348942,-65676.38635046543,3409.7155021484677,34,0.9624618552986862,0.9646061259442127,0.9788224152109185,0.9337797787751877,0.9677368605986106,0.9614814071655232,0.01495290352505459,51
36,8.228977298736572,0.13202913382742684,0.04051904678344727,0.0030517581082880356,gbtree,0.1,8,250,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 250, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-59764.91197895411,-64413.5672716047,-63172.512285727484,-66613.83581596141,-69028.114994944,-64598.588469438335,3134.1436357602256,10,0.9606931246808438,0.9670290714801635,0.9799315991364003,0.9363803476245424,0.9707386185163333,0.9629545522876566,0.014674576121339288,4
37,9.88279767036438,0.177193978856731,0.05006828308105469,0.0021403517392994897,gbtree,0.1,8,300,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 300, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-59502.65325214139,-64301.39001487632,-63094.574307473165,-66507.46034925326,-69021.39920319307,-64485.49542538744,3208.1158868336993,7,0.9605998311660437,0.967104023379104,0.9799201617011372,0.9362129291751804,0.9707678570300291,0.962920960490299,0.014742803127714624,6
38,11.135380363464355,0.11511946784900506,0.05754899978637695,0.003863401763740909,gbtree,0.1,8,350,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 350, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-59408.10792670558,-64198.654347921205,-63091.823801264974,-66522.88754278158,-68980.91322631456,-64440.47736899757,3229.67728819099,4,0.9605803489411585,0.96701436161449,0.9798339332040384,0.9359881444085276,0.9707713739693876,0.9628376324275205,0.014800364166196315,7
39,12.671526622772216,0.17206831233597145,0.06544122695922852,0.004617724516998168,gbtree,0.1,8,400,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 400, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-59190.17209925106,-64297.75177810944,-62992.358209445,-66489.91138378967,-69097.69057978765,-64413.57681007656,3333.746288831195,1,0.9605727407321911,0.967035265413478,0.9797586475505705,0.9357879647330786,0.9706214627703539,0.9627552162399343,0.01484122087239945,11
40,16.051541376113892,0.2132933845564537,0.08011760711669921,0.003742152414223217,gbtree,0.1,8,500,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 500, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-58942.435541788735,-64489.87486630756,-62931.181402409384,-66485.8001298032,-69272.29120644057,-64424.31662934988,3465.179437468805,2,0.9605624821391743,0.9667833920853536,0.9796297528314291,0.9355783481784433,0.9704645070328689,0.9626036964534539,0.014857219117918333,12
41,22.46600933074951,0.1188761270552433,0.11266551017761231,0.009876678160075106,gbtree,0.1,8,700,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 700, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-58771.61514661799,-64838.35792382934,-63091.84998097921,-66693.54785703174,-69825.45420304722,-64644.1650223011,3687.2743996266204,11,0.9605512670724258,0.9665561315232647,0.9794953153122291,0.935397632737429,0.9701189878347166,0.9624238668960132,0.01484350909409461,18
42,9.20765962600708,0.20787349790864865,0.050011825561523435,0.005801011760018088,gbtree,0.1,9,250,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 250, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-59066.44865030317,-65032.11098417082,-62727.42101450684,-66410.6951666537,-68891.68514701306,-64425.67219252952,3342.414994121213,3,0.9629278562644679,0.9661210191535415,0.9799313989397245,0.9365868489650833,0.9705158464401693,0.9632165939525972,0.014493627330212908,1
43,11.09700813293457,0.11055075678635538,0.05586557388305664,0.0033551219513944654,gbtree,0.1,9,300,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 300, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-58896.25093647971,-65195.61868242455,-62660.51967466553,-66479.31456250972,-69058.92602189639,-64458.12597559518,3463.013203163484,6,0.962877619245814,0.9660370317874412,0.9798517064076708,0.9362752657987744,0.9703855097528318,0.9630854265985065,0.014573532391935222,2
44,13.057523441314697,0.26705547113504063,0.07085328102111817,0.00700041683330605,gbtree,0.1,9,350,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 350, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-58769.39901566387,-65191.5826049121,-62683.170496752486,-66590.96856769212,-69032.74995381534,-64453.57412776719,3507.8807981967784,5,0.9628663421066591,0.966023466316315,0.9797608864804768,0.9361020428161819,0.9702840550994658,0.9630073585638197,0.014605778426513455,3
45,15.156793451309204,0.37087361691871923,0.08563275337219238,0.009996403859689421,gbtree,0.1,9,400,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 400, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-58751.086235084345,-65382.16557200918,-62617.262790720284,-66608.01675530881,-69134.38931724487,-64498.584134073506,3557.926753972201,8,0.9628369291543858,0.9658723865664682,0.9796946338753055,0.9360160306919663,0.9701918770076408,0.9629223714591533,0.014606954237462267,5
46,20.069883871078492,0.47587205543090755,0.11912093162536622,0.023726441224731637,gbtree,0.1,9,500,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 500, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-58822.772827755754,-65558.60075305305,-62524.74425365588,-66711.56129919882,-69237.54464355165,-64571.044755443036,3593.4182897758346,9,0.9627073797035997,0.9657416667748917,0.9796351419444915,0.9357507944388455,0.9700921265927824,0.9627854218909221,0.014675950090903295,8
47,31.909824562072753,0.5189017870414517,0.1725168228149414,0.027197008870778094,gbtree,0.1,9,700,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 700, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-58989.9249832381,-65810.08429551376,-62661.56004856682,-66944.77946459824,-69796.92986980788,-64840.65573234495,3712.446364407378,15,0.9624517733011861,0.9654539601295771,0.9794940797097813,0.9354952094687873,0.9697406577164571,0.9625271360651577,0.014691556115098326,15
48,13.850877332687379,1.0964248917245998,0.07934770584106446,0.013342210633364741,gbtree,0.1,10,250,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 250, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-59025.70904996502,-65089.612571464684,-63567.41362739188,-66160.45922623678,-69894.54802718575,-64747.548500448815,3542.2335804312697,12,0.9622288840672412,0.9649789837667286,0.9792181748318465,0.9347957912944834,0.9687420033137043,0.9619927674548009,0.014771022951478033,29
49,14.727134656906127,0.9199802957730465,0.07327661514282227,0.01084864878349017,gbtree,0.1,10,300,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 300, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-58876.602075073846,-65198.58034186372,-63605.98366278392,-66280.63706391957,-70049.95091785936,-64802.35081230009,3644.8711198853352,14,0.9622216173855465,0.9648659763875439,0.9791857657626606,0.9346948046264791,0.9686716540254967,0.9619279636375454,0.0147896733933043,31
50,16.30996208190918,0.35928318578936885,0.09331250190734863,0.03361704427637051,gbtree,0.1,10,350,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 350, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-58931.743019521535,-65352.14435623444,-63548.037514098476,-66447.29413795115,-70173.99453562539,-64890.642712686196,3684.0474531201326,17,0.9621743147835122,0.9647448796889945,0.9791305253600272,0.9345598101349205,0.968539226829893,0.9618297513594696,0.014809458015928416,37
51,18.18566656112671,0.3910844669409485,0.09931831359863282,0.0230088781971374,gbtree,0.1,10,400,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 400, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-58918.76740018171,-65507.27565922526,-63568.46852393824,-66590.58220626555,-70324.82953484754,-64981.98466489166,3746.2017955008414,19,0.962134561751381,0.9646481413903166,0.9790923385415986,0.934393573637235,0.9684276406776469,0.9617392511996355,0.01484768121982629,41
52,23.586806058883667,0.3513648687470595,0.11909341812133789,0.01971634807138775,gbtree,0.1,10,500,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 500, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-59066.10463490652,-65746.45605164903,-63550.886427057405,-66718.57510841242,-70622.51824780258,-65140.90809396559,3803.555636075552,21,0.9619985747934484,0.9644670082923862,0.9790433555842932,0.9341753260623928,0.9682800118796273,0.9615928553224296,0.014895531521356468,47
53,33.49649953842163,0.6097898889484807,0.16319265365600585,0.01655211934520632,gbtree,0.1,10,700,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 700, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-59183.91856938452,-66027.19370819072,-63683.759544424785,-66986.2600390868,-71007.77036500466,-65377.7804452183,3897.162106870699,26,0.9618869745412375,0.9642670483814593,0.9789241109259718,0.93393350815772,0.9680771922968398,0.9614177668606457,0.014930124360872061,53
54,13.489777755737304,0.4737714281704452,0.07886905670166015,0.01012285783448846,gbtree,0.1,11,250,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 11, 'n_estimators': 250, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-59344.68878386389,-66002.10859958385,-64235.994785994866,-66397.794767521,-71160.9590876828,-65428.309204929275,3809.5793411035943,27,0.9634016522520081,0.9645121690480148,0.9782367092502968,0.9350886468082158,0.9679096772686233,0.9618297709254318,0.014359015815738438,36
55,15.084755420684814,0.5590740228564788,0.0933563232421875,0.028672120499360756,gbtree,0.1,11,300,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 11, 'n_estimators': 300, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-59442.30757831934,-66178.3243645963,-64240.805482362324,-66483.38796816661,-71253.52510014779,-65519.67009871847,3816.005782558211,29,0.9633540079746098,0.9643722747365746,0.9781713571642656,0.9349960704723985,0.9677831412655196,0.9617353703226736,0.014361619727964913,42
56,17.86890778541565,0.9545318321198283,0.10464820861816407,0.028814094638262972,gbtree,0.1,11,350,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 11, 'n_estimators': 350, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-59500.90791404307,-66336.47065086341,-64232.55331411403,-66635.11488555928,-71389.99372374767,-65619.0080976655,3852.3994429385343,33,0.9632941593750586,0.9642518014811564,0.9781202207632851,0.9348687817194629,0.9676902856676476,0.961645049801322,0.014383736538212306,46
57,19.97455644607544,1.276868981389471,0.14324779510498048,0.03659105917988477,gbtree,0.1,11,400,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 11, 'n_estimators': 400, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-59534.56488796253,-66499.63562490277,-64273.30226402069,-66734.8315086341,-71472.80008848009,-65703.02687480002,3875.1393519761064,35,0.9632676099169252,0.9641851991160559,0.9780570296689579,0.934752652247168,0.967642372452826,0.9615809726803868,0.014405461039865067,49
58,25.996131134033202,1.0574763660176123,0.15196733474731444,0.037029598922583035,gbtree,0.1,11,500,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 11, 'n_estimators': 500, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-59695.90222593089,-66617.07113896235,-64420.230925735064,-66968.80147401991,-71791.34754686528,-65898.6706623027,3925.430941815739,40,0.9631955704581585,0.9640995039997576,0.9779681738523183,0.9345806647778733,0.9674760382478436,0.9614639902671902,0.014430455908876557,52
59,35.875422620773314,1.7132380758042043,0.18608036041259765,0.018197263410930732,gbtree,0.1,11,700,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 11, 'n_estimators': 700, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-59913.58248795087,-66910.41965327473,-64569.35491818023,-67147.27786393513,-72115.00960154792,-66131.12890497778,3963.4253468856386,47,0.9631046892883266,0.9639506316176208,0.9778850745955296,0.9344556536744149,0.967299791097181,0.9613391680546146,0.014435762556333992,54
60,13.92445616722107,0.7541291058870234,0.10075836181640625,0.027011753857057067,gbtree,0.1,12,250,-1,reg:squarederror,"{'booster': 'gbtree', 'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 250, 'n_jobs': -1, 'objective': 'reg:squarederror'}",-59743.09896805037,-65916.77392122355,-64252.52477320901,-67294.63550336419,-71596.0988303127,-65760.62639923196,3870.7960776440796,37,0.9622946020431576,0.9646413695473367,0.9781285411191247,0.9318075937631707,0.9666114233390715,0.9606967059623722,0.015437274402691752,76
